C,L_ctx,cost,shadow_price,loss_drop_per_log_budget,equivalent_compute_multiplier,equivalent_no_quality_C,share_quality,C_quality,N_change_pct,D_change_pct
3.5481338923357603e+22,2048,exponential,1.5474588218409585e-24,0.0549059109276787,1.3304483886560272,4.7206090197939505e+22,0.002607729689482219,9.25257409330207e+19,0.3037942187796405,-0.562857259912275
3.7583740428844353e+22,2048,exponential,1.4479839389008385e-24,0.054420652504784735,1.330537517952651,5.000657670557127e+22,0.0025411891481032663,9.550739332290927e+19,0.2960210591426815,-0.5485162503391927
3.981071705534985e+22,2048,exponential,1.3549049648652998e-24,0.053939738193141185,1.3306243759730376,5.297311053881406e+22,0.002476337412242258,9.858476805235378e+19,0.2884462616179917,-0.5345381475387212
4.2169650342858225e+22,2048,exponential,1.2678105414689565e-24,0.053463127234735654,1.3307090202101817,5.611553409035082e+22,0.0024131320765119336,1.0176093589764365e+20,0.28106479082017355,-0.5209138929278323
4.466835921509617e+22,2048,exponential,1.1863157780335906e-24,0.05299077931574072,1.3307915067211515,5.9444273062619466e+22,0.0023515317773855947,1.0503906613797331e+20,0.2738717378512501,-0.5076346477580485
4.7315125896148125e+22,2048,exponential,1.1100605475516173e-24,0.05252265455975189,1.3308718901620196,6.297037103466057e+22,0.0022914961687518554,1.0842242971503513e+20,0.2668623171934392,-0.4946917880999546
5.011872336272714e+22,2048,exponential,1.038707892545688e-24,0.05205871352117865,1.3309502238219189,6.670552607729053e+22,0.002232985897984538,1.1191440249395793e+20,0.26003186367471454,-0.48207689992595393
5.308844442309901e+22,2048,exponential,9.719425336247232e-25,0.05159891717878216,1.3310265596563566,7.0662129537985165e+22,0.0021759625825200474,1.1551846862885854e+20,0.25337582949547244,-0.46978177428008694
5.623413251903491e+22,2048,exponential,9.094694741142761e-25,0.051143226929359194,1.3311009483197318,7.485330712402483e+22,0.0021203887869342287,1.1923822403633509e+20,0.24688978133420303,-0.4577984025526005
5.9566214352900855e+22,2048,exponential,8.510126945661241e-25,0.05069160458156549,1.3311734391971883,7.929296242010796e+22,0.0020662280005106647,1.2307737998038398e+20,0.24056939752268303,-0.4461189718509506
6.309573444801943e+22,2048,exponential,7.963139313525097e-25,0.05024401234987633,1.3312440804355419,8.399582298465877e+22,0.002013444615292685,1.2703976677230187e+20,0.23441046528294152,-0.43473586045894574
6.683439175686135e+22,2048,exponential,7.451315339243015e-25,0.04980041284868779,1.331312918973755,8.897748917766255e+22,0.0019620039046098848,1.3112933758918866e+20,0.22840887809898458,-0.42364163345782746
7.079457843841402e+22,2048,exponential,6.972393956613971e-25,0.049360769086503165,1.3313800005724252,9.425448588186027e+22,0.0019118720020784104,1.3535017241534767e+20,0.22256063283137006,-0.4128290381194444
7.498942093324558e+22,2048,exponential,6.524259535739748e-25,0.04892504446033294,1.3314453698428004,9.984431728876259e+22,0.0018630158810487034,1.397064821092826e+20,0.21686182752855832,-0.40229100001879514
7.94328234724279e+22,2048,exponential,6.104932524142304e-25,0.048493202750127924,1.331509070274991,1.0576552493108994e+23,0.0018154033345174098,1.4420261260197837e+20,0.21130865867136084,-0.39202061861220994
8.413951416451964e+22,2048,exponential,5.712560690497046e-25,0.048065208113375425,1.3315711442655949,1.1203774915400065e+23,0.0017690029554769877,1.488430492294331e+20,0.20589741878482837,-0.382011163208007
8.91250938133744e+22,2048,exponential,5.345410932140044e-25,0.047641025079801856,1.331631633144581,1.1868179422886774e+23,0.0017237841177025017,1.536324212042403e+20,0.20062449405460203,-0.3722560689698895
9.440608762859264e+22,2048,exponential,5.001861610022396e-25,0.047220618546186775,1.331690577201642,1.2571969732546934e+23,0.0016797169569664808,1.5857550623061056e+20,0.19548636199884228,-0.36274893300316524
1e+23,2048,exponential,4.68039537712864e-25,0.046803953771286405,1.3317480157118697,1.3317480157118696e+23,0.0016367723526741853,1.6367723526741852e+20,0.19047958918869679,-0.3534835105174383
1.0592537251772854e+23,2048,exponential,4.379592468565344e-25,0.046390996370862234,1.331803986960795,1.410718334394183e+23,0.0015949219099113058,1.6894269744404215e+20,0.1856008290346045,-0.3444537110823265
1.1220184543019653e+23,2048,exponential,4.098124423579098e-25,0.04598171231281352,1.331858528268929,1.4943698472371941e+23,0.0015541379418964648,1.743771451338709e+20,0.18084681961778593,-0.3356535949560202
1.1885022274370166e+23,2048,exponential,3.834748211679296e-25,0.0455760679124096,1.3319116760155705,1.5829799936938755e+23,0.001514393452830924,1.7998599919055877e+20,0.17621438157930935,-0.3270773694984519
1.2589254117941714e+23,2048,exponential,3.588300736835456e-25,0.045174029827619054,1.331963465662215,1.6768426545035958e+23,0.00147566212113778,1.85774854352244e+20,0.17170041605927278,-0.31871938566182534
1.3335214321633241e+23,2048,exponential,3.3576936953984226e-25,0.044775565054534686,1.3320139317752955,1.7762691259624923e+23,0.001437918283083267,1.9174948481910263e+20,0.16730190268285927,-0.31057413455484184
1.4125375446227497e+23,2048,exponential,3.141908764962596e-25,0.04438064092288961,1.3320631080483647,1.8815891519251858e+23,0.0014011369167725822,1.979158500098233e+20,0.16301589759863955,-0.30263624408612966
1.4962356560944359e+23,2048,exponential,2.9399931028570032e-25,0.04398922509166364,1.3321110273238497,1.993152016958533e+23,0.0013652936265129872,2.042801005027211e+20,0.15883953156612396,-0.2949004756832574
1.584893192461111e+23,2048,exponential,2.751055134325527e-25,0.043601285544777144,1.3321577216141853,2.111327704270826e+23,0.0013303646275368097,2.1084858416741512e+20,0.1547700080839487,-0.28736172107868274
1.6788040181225658e+23,2048,exponential,2.574260611741849e-25,0.043216790586868704,1.332203222122479,2.236508122255047e+23,0.001296326731077187,2.1762785249320724e+20,0.15080460157059772,-0.2800149991744494
1.7782794100389228e+23,2048,exponential,2.4088289274079403e-25,0.04283570883915683,1.3322475592626575,2.3691084037113933e+23,0.0012631573297894115,2.2462466712042557e+20,0.14694065558480407,-0.2728554529723315
1.8836490894897944e+23,2048,exponential,2.2540296636079415e-25,0.042458009235380866,1.3322907626791634,2.5095682820562697e+23,0.0012308343835108404,2.318460065812927e+20,0.1431755810908708,-0.26587834657424425
1.9952623149688827e+23,2048,exponential,2.1091793646429377e-25,0.04208366101782065,1.3323328612661547,2.658353549079023e+23,0.0011993364053524836,2.3929907325700548e+20,0.13950685476888935,-0.25907906225304256
2.1134890398366435e+23,2048,exponential,1.9736385165553975e-25,0.041712633733392845,1.3323738831862164,2.8159575990786566e+23,0.00116864244811534,2.4699130055796346e+20,0.13593201736323834,-0.25245309758632484
2.238721138568347e+23,2048,exponential,1.8468087211728503e-25,0.04134489722982036,1.332413855888655,2.9829030644992912e+23,0.0011387320910247805,2.5493036033433115e+20,0.13244867207347077,-0.2459960626575941
2.371373705661655e+23,2048,exponential,1.7281300519624404e-25,0.04098042165187441,1.3324528061273129,3.159743548485397e+23,0.0011095854267764262,2.6312417052429828e+20,0.1290544829817497,-0.2397036773179262
2.5118864315095718e+23,2048,exponential,1.6170785799928213e-25,0.04061917743768734,1.3324907599779994,3.347065460100614e+23,0.0010811830488866555,2.71580903047654e+20,0.12574717352455966,-0.2335717685161498
2.660725059798814e+23,2048,exponential,1.513164059054541e-25,0.0402611353151331,1.3325277428554338,3.545489958292603e+23,0.001053506039341672,2.8030899195257818e+20,0.12252452499850186,-0.22759626768676933
2.818382931264449e+23,2048,exponential,1.41592775969486e-25,0.03990626629827504,1.3325637795298346,3.7556750110481285e+23,0.001026535956538501,2.8931714182373356e+20,0.11938437510150557,-0.22177320819660729
2.9853826189179693e+23,2048,exponential,1.3249404425826725e-25,0.039554541683877925,1.3325988941430418,3.978317576563944e+23,0.0010002548235117255,2.986143364600766e+20,0.11632461651296389,-0.21609872285348608
3.162277660168379e+23,2048,exponential,1.2398004622369676e-25,0.03920593304798393,1.3326331102243207,4.214155913663075e+23,0.0009746451164398746,3.082098478310024e+20,0.11334319550835303,-0.2105690414719752
3.3496543915782654e+23,2048,exponential,1.1601319927289503e-25,0.03886041224254973,1.3326664507056978,4.4639720291153605e+23,0.0009496897534252575,3.181132453197794e+20,0.11043811060968967,-0.2051804884973918
3.5481338923357603e+23,2048,exponential,1.0855833675089165e-25,0.03851795139214374,1.3326989379369647,4.7285942699740163e+23,0.000925372083541455,3.2833440526347954e+20,0.10760741126418782,-0.19992948067979466
3.758374042884436e+23,2048,exponential,1.0158255260139231e-25,0.03817852289070157,1.332730593700347,5.0089000695213474e+23,0.000901675876142537,3.388835207989192e+20,0.10484919655890934,-0.19481252480608724
3.9810717055349855e+23,2048,exponential,9.505505601852505e-26,0.03784209939833931,1.3327614392246971,5.305818855925527e+23,0.0008785853104280966,3.497711120243967e+20,0.10216161397218482,-0.18982621548951917
4.2169650342858225e+23,2048,exponential,8.894703544672308e-26,0.03750865383822129,1.332791495199498,5.6203351332498036e+23,0.0008560849652587968,3.6100803648741396e+20,0.09954285814661734,-0.18496723300213125
4.466835921509616e+23,2048,exponential,8.323153132725253e-26,0.03717815939348246,1.3328207817883668,5.953491745026807e+23,0.0008341598092165056,3.726055000087895e+20,0.09699116969892341,-0.18023234116468778
4.731512589614813e+23,2048,exponential,7.788331702865425e-26,0.03685058950420393,1.3328493186423476,6.306393331215793e+23,0.0008127951909037718,3.845750678539572e+20,0.09450483405921695,-0.1756183852860138
5.011872336272715e+23,2048,exponential,7.2878787434564e-26,0.03652591786443909,1.3328771249127773,6.68020999000106e+23,0.0007919768294773105,3.969286762626306e+20,0.09208218033316395,-0.17112229014508706
5.308844442309901e+23,2048,exponential,6.819585469627806e-26,0.036204118419290936,1.3329042192639264,7.076181156570713e+23,0.0007716908054100006,4.096786443482533e+20,0.08972158020508214,-0.1667410580339479
5.623413251903491e+23,2048,exponential,6.381385068915297e-26,0.03588516536203735,1.3329306198852242,7.495619711730504e+23,0.0007519235514765984,4.22837686379184e+20,0.0874214468510548,-0.16247176682941955
5.956621435290085e+23,2048,exponential,5.971343574156931e-26,0.035569033131304884,1.3329563445033024,7.939916333974286e+23,0.0007326618439577353,4.364189244537805e+20,0.08518023389669782,-0.15831156812846636
6.309573444801942e+23,2048,exponential,5.587651323297223e-26,0.03525569640828859,1.3329814103936102,8.410544109434163e+23,0.0007138927940575215,4.5043590158207995e+20,0.08299643438725024,-0.15425768541433849
6.683439175686135e+23,2048,exponential,5.228614968345269e-26,0.03494513011401769,1.3330058343918703,8.90906341499281e+23,0.0006956038395297288,4.6490259518706804e+20,0.0808685797914599,-0.15030741227478606
7.079457843841402e+23,2048,exponential,4.8926499981629277e-26,0.03463730940666516,1.3330296329051143,9.437127090743137e+23,0.0006777827365077942,4.7983343103903944e+20,0.07879523902805108,-0.14645811066046344
7.498942093324558e+23,2048,exponential,4.578273742033968e-26,0.03433220967890106,1.333052821922578,9.996485918940306e+23,0.000660417551534046,4.952432976368999e+20,0.076775017516173,-0.14270720918474478
7.94328234724279e+23,2048,exponential,4.284098823089143e-26,0.0340298065552876,1.3330754170262327,1.0588994427607794e+24,0.0006434966537834516,5.111475610507896e+20,0.0748065562482747,-0.13905220146331887
8.413951416451965e+23,2048,exponential,4.0088270326546495e-26,0.033730075889715515,1.3330974334010839,1.1216617038033529e+24,0.0006270087074774933,5.275620802407971e+20,0.07288853088875946,-0.13549064449623893
8.912509381337441e+23,2048,exponential,3.751243598451557e-26,0.03343299376288152,1.333118885845203,1.1881434576533489e+24,0.0006109426644836704,5.4450322286700056e+20,0.07101965089659767,-0.1320201570902957
9.440608762859264e+23,2048,exponential,3.5102118213155104e-26,0.03313853647980339,1.333139788779584,1.258565117206889e+24,0.0005952877570964124,5.6198788160672275e+20,0.06919865866310548,-0.12863841831274314
1e+24,2048,exponential,3.284668056737527e-26,0.03284668056737527,1.3331601562575741,1.333160156257574e+24,0.0005800334909950827,5.800334909950827e+20,0.067424328680743,-0.1253431659920312
1e+19,2048,power,2.116480416923995e-20,0.2116480416923995,1.1153852607519537,1.1153852607519537e+19,0.1467765295839931,1.467765295839931e+18,20.249655274911117,-29.04566183866446
1.0592537251772854e+19,2048,power,1.9766369590880965e-20,0.20937600622371677,1.119905648828565,1.1862642303687424e+19,0.14401361664621026,1.5254695990875174e+18,19.798878070978954,-28.54804676495958
1.1220184543019653e+19,2048,power,1.846091943447967e-20,0.20713492288867993,1.1243525882918541,1.2615443532056402e+19,0.14128672006645926,1.5852630726236308e+18,19.357050476334692,-28.055085434286887
1.1885022274370165e+19,2048,power,1.7242228418926685e-20,0.20492426881872192,1.1287265088230982,1.3414939699034595e+19,0.13859589090901334,1.647215250589801e+18,18.924029750360383,-27.566858363342984
1.2589254117941713e+19,2048,power,1.6104491030484826e-20,0.20274353002288648,1.1330278674329644,1.4263975745823164e+19,0.13594116303697457,1.7113978465610179e+18,18.499674541263154,-27.083442185982655
1.3335214321633241e+19,2048,power,1.5042293017206028e-20,0.20059220127324953,1.137257147341598,1.5165567798609443e+19,0.13332255330354373,1.7778848222101276e+18,18.08384488404664,-26.60490962607992
1.4125375446227497e+19,2048,power,1.4050584832007325e-20,0.1984697859911728,1.1414148568601643,1.6122913393051838e+19,0.13074006176371433,1.8467524582754368e+18,17.676402198319117,-26.13132947663297
1.496235656094436e+19,2048,power,1.312465689044494e-20,0.19637579613489245,1.1455015282756453,1.7139402307166892e+19,0.1281936719044019,1.9180794278903762e+18,17.277209287241813,-25.66276658576333
1.5848931924611109e+19,2048,power,1.2260116518402756e-20,0.19430975208796544,1.149517716740642,1.8218628038756831e+19,0.12568335089330138,1.9919468723649444e+18,16.886130336577022,-25.199281849003086
1.6788040181225658e+19,2048,power,1.145286647358091e-20,0.19227118254868852,1.1534639991697437,1.93643999656589e+19,0.12320904984531306,2.0684384794937505e+18,16.50303091419516,-24.740932207982958
1.7782794100389229e+19,2048,power,1.0699084932679326e-20,0.1902596244204132,1.157340973144239,2.0580756229368103e+19,0.12077070410584284,2.1476405644732352e+18,16.127777969933877,-24.287770655372874
1.8836490894897943e+19,2048,power,9.995206843632352e-21,0.1882746227027024,1.161149255826396,2.1871977384991433e+19,0.11836823355015606,2.229642153512668e+18,15.760239835764667,-23.83984624594224
1.9952623149688828e+19,2048,power,9.337906549204788e-21,0.18631573038329435,1.1648894828850274,2.3242600863040844e+19,0.11600154289794236,2.3145350702251064e+18,15.400286226234638,-23.397204113598356
2.1134890398366433e+19,2048,power,8.724081594720623e-21,0.1843825083308262,1.1685623074335194,2.469743629126961e+19,0.11367052204223646,2.4024140248877635e+18,15.047788239139015,-22.959885494240538
2.238721138568347e+19,2048,power,8.150837638714209e-21,0.18247452518828008,1.1721683989816578,2.624158172762053e+19,0.1113750463917975,2.4933767066634737e+18,14.702618356384134,-22.527927754253994
2.3713737056616554e+19,2048,power,7.615474390896745e-21,0.18059135726712253,1.175708442402442,2.7880440858375717e+19,0.10911497722605414,2.5875238788773514e+18,14.364650445005257,-22.1013644244602
2.511886431509572e+19,2048,power,7.1154725070386e-21,0.17873258844209655,1.1791831369150987,2.96197412188193e+19,0.10689016206169302,2.684959477446259e+18,14.033759758299036,-21.68022523932357
2.660725059798814e+19,2048,power,6.6484813752243575e-21,0.17689781004665128,1.1825931950851825,3.1465553497106924e+19,0.10470043502995559,2.785790712560404e+18,13.709822937037774,-21.26453618120746
2.8183829312644493e+19,2048,power,6.212307732449301e-21,0.17508662076897266,1.185939341842897,3.3424311985650156e+19,0.10254561726372328,2.8901281737205473e+18,13.392718010719218,-20.854319529457022
2.9853826189179695e+19,2048,power,5.8049050547299584e-21,0.17329862654859882,1.18922231352043,3.5502836248133083e+19,0.1004255172934333,2.998085938236617e+18,13.08232439882886,-20.449593914088027
