Model,task,raw_accuracy,chance_baseline,normalized_score,file
ClaudioItaly/Albacus,leaderboard_musr_team_allocation,0.36,0.3333333333333333,4.0,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Albacus/results_2024-09-14T01-42-34.001195.json
ClaudioItaly/Book-Gut12B,leaderboard_musr_murder_mysteries,0.62,0.5,24.0,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Book-Gut12B/results_2024-09-18T16-10-32.498210.json
ClaudioItaly/Book-Gut12B,leaderboard_musr_object_placements,0.390625,0.2,23.828124999999996,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Book-Gut12B/results_2024-09-18T16-10-32.498210.json
ClaudioItaly/Book-Gut12B,leaderboard_musr_team_allocation,0.38,0.3333333333333333,7.000000000000002,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Book-Gut12B/results_2024-09-18T16-10-32.498210.json
ClaudioItaly/Evolutionstory-7B-v2.2,leaderboard_musr_murder_mysteries,0.572,0.5,14.399999999999991,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Evolutionstory-7B-v2.2/results_2024-09-03T07-38-49.543556.json
ClaudioItaly/Evolutionstory-7B-v2.2,leaderboard_musr_object_placements,0.30859375,0.2,13.574218749999996,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Evolutionstory-7B-v2.2/results_2024-09-03T07-38-49.543556.json
ClaudioItaly/Evolutionstory-7B-v2.2,leaderboard_musr_team_allocation,0.36,0.3333333333333333,4.0,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_Evolutionstory-7B-v2.2/results_2024-09-03T07-38-49.543556.json
ClaudioItaly/intelligence-cod-rag-7b-v3,leaderboard_musr_murder_mysteries,0.532,0.5,6.400000000000006,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_intelligence-cod-rag-7b-v3/results_2024-12-02T20-56-56.981425.json
ClaudioItaly/intelligence-cod-rag-7b-v3,leaderboard_musr_object_placements,0.2578125,0.2,7.226562499999998,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_intelligence-cod-rag-7b-v3/results_2024-12-02T20-56-56.981425.json
ClaudioItaly/intelligence-cod-rag-7b-v3,leaderboard_musr_team_allocation,0.456,0.3333333333333333,18.400000000000002,real_attachments/C_efficiency_evolution/detailed_results/ClaudioItaly_intelligence-cod-rag-7b-v3/results_2024-12-02T20-56-56.981425.json
CohereForAI/aya-23-35B,leaderboard_musr_murder_mysteries,0.576,0.5,15.199999999999992,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-23-35B/results_2024-06-17T22-14-18.057565.json
CohereForAI/aya-23-35B,leaderboard_musr_object_placements,0.29296875,0.2,11.621093749999998,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-23-35B/results_2024-06-17T22-14-18.057565.json
CohereForAI/aya-23-35B,leaderboard_musr_team_allocation,0.424,0.3333333333333333,13.599999999999998,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-23-35B/results_2024-06-17T22-14-18.057565.json
CohereForAI/aya-23-8B,leaderboard_musr_murder_mysteries,0.58,0.5,15.999999999999993,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-23-8B/results_2024-06-17T11-49-39.129219.json
CohereForAI/aya-23-8B,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-23-8B/results_2024-06-17T11-49-39.129219.json
CohereForAI/aya-23-8B,leaderboard_musr_team_allocation,0.36,0.3333333333333333,4.0,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-23-8B/results_2024-06-17T11-49-39.129219.json
CohereForAI/aya-expanse-32b,leaderboard_musr_murder_mysteries,0.528,0.5,5.600000000000005,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-expanse-32b/results_2024-10-24T23-13-12.725496.json
CohereForAI/aya-expanse-32b,leaderboard_musr_object_placements,0.2578125,0.2,7.226562499999998,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-expanse-32b/results_2024-10-24T23-13-12.725496.json
CohereForAI/aya-expanse-32b,leaderboard_musr_team_allocation,0.376,0.3333333333333333,6.400000000000001,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-expanse-32b/results_2024-10-24T23-13-12.725496.json
CohereForAI/aya-expanse-8b,leaderboard_musr_murder_mysteries,0.52,0.5,4.0000000000000036,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-expanse-8b/results_2024-10-24T16-15-03.662470.json
CohereForAI/aya-expanse-8b,leaderboard_musr_object_placements,0.22265625,0.2,2.8320312499999987,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-expanse-8b/results_2024-10-24T16-15-03.662470.json
CohereForAI/aya-expanse-8b,leaderboard_musr_team_allocation,0.376,0.3333333333333333,6.400000000000001,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_aya-expanse-8b/results_2024-10-24T16-15-03.662470.json
CohereForAI/c4ai-command-r-plus,leaderboard_musr_murder_mysteries,0.604,0.5,20.799999999999997,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-plus/results_2024-06-20T10-16-23.151914.json
CohereForAI/c4ai-command-r-plus,leaderboard_musr_object_placements,0.41015625,0.2,26.269531249999993,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-plus/results_2024-06-20T10-16-23.151914.json
CohereForAI/c4ai-command-r-plus,leaderboard_musr_team_allocation,0.428,0.3333333333333333,14.2,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-plus/results_2024-06-20T10-16-23.151914.json
CohereForAI/c4ai-command-r-plus-08-2024,leaderboard_musr_murder_mysteries,0.576,0.5,15.199999999999992,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-plus-08-2024/results_2024-09-20T05-28-13.938100.json
CohereForAI/c4ai-command-r-plus-08-2024,leaderboard_musr_object_placements,0.46484375,0.2,33.10546874999999,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-plus-08-2024/results_2024-09-20T05-28-13.938100.json
CohereForAI/c4ai-command-r-plus-08-2024,leaderboard_musr_team_allocation,0.408,0.3333333333333333,11.199999999999998,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-plus-08-2024/results_2024-09-20T05-28-13.938100.json
CohereForAI/c4ai-command-r-v01,leaderboard_musr_murder_mysteries,0.588,0.5,17.599999999999994,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-v01/results_2024-06-17T20-00-09.158840.json
CohereForAI/c4ai-command-r-v01,leaderboard_musr_object_placements,0.37109375,0.2,21.386718749999996,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-v01/results_2024-06-17T20-00-09.158840.json
CohereForAI/c4ai-command-r-v01,leaderboard_musr_team_allocation,0.396,0.3333333333333333,9.400000000000004,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r-v01/results_2024-06-17T20-00-09.158840.json
CohereForAI/c4ai-command-r7b-12-2024,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r7b-12-2024/results_2024-12-20T13-37-10.543380.json
CohereForAI/c4ai-command-r7b-12-2024,leaderboard_musr_object_placements,0.26953125,0.2,8.691406249999998,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r7b-12-2024/results_2024-12-20T13-37-10.543380.json
CohereForAI/c4ai-command-r7b-12-2024,leaderboard_musr_team_allocation,0.432,0.3333333333333333,14.799999999999999,real_attachments/C_efficiency_evolution/detailed_results/CohereForAI_c4ai-command-r7b-12-2024/results_2024-12-20T13-37-10.543380.json
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,leaderboard_musr_murder_mysteries,0.548,0.5,9.600000000000009,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-dpo-v1.0/results_2024-08-13T04-55-19.543716.json
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,leaderboard_musr_object_placements,0.33203125,0.2,16.503906249999996,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-dpo-v1.0/results_2024-08-13T04-55-19.543716.json
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,leaderboard_musr_team_allocation,0.356,0.3333333333333333,3.3999999999999995,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-dpo-v1.0/results_2024-08-13T04-55-19.543716.json
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,leaderboard_musr_murder_mysteries,0.544,0.5,8.800000000000008,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-odpo-v1.0/results_2024-08-13T02-35-20.190532.json
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,leaderboard_musr_object_placements,0.34375,0.2,17.968749999999996,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-odpo-v1.0/results_2024-08-13T02-35-20.190532.json
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,leaderboard_musr_team_allocation,0.396,0.3333333333333333,9.400000000000004,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-odpo-v1.0/results_2024-08-13T02-35-20.190532.json
Columbia-NLP/LION-Gemma-2b-sft-v1.0,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-sft-v1.0/results_2024-08-13T04-56-06.975578.json
Columbia-NLP/LION-Gemma-2b-sft-v1.0,leaderboard_musr_object_placements,0.32421875,0.2,15.527343749999996,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-sft-v1.0/results_2024-08-13T04-56-06.975578.json
Columbia-NLP/LION-Gemma-2b-sft-v1.0,leaderboard_musr_team_allocation,0.348,0.3333333333333333,2.199999999999999,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-Gemma-2b-sft-v1.0/results_2024-08-13T04-56-06.975578.json
Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,leaderboard_musr_murder_mysteries,0.572,0.5,14.399999999999991,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0/results_2024-08-13T04-36-21.322067.json
Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,leaderboard_musr_object_placements,0.28515625,0.2,10.644531249999998,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0/results_2024-08-13T04-36-21.322067.json
Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,leaderboard_musr_team_allocation,0.372,0.3333333333333333,5.800000000000002,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0/results_2024-08-13T04-36-21.322067.json
Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,leaderboard_musr_murder_mysteries,0.572,0.5,14.399999999999991,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0/results_2024-08-13T04-44-27.328884.json
Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,leaderboard_musr_object_placements,0.28125,0.2,10.156249999999998,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0/results_2024-08-13T04-44-27.328884.json
Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,leaderboard_musr_team_allocation,0.364,0.3333333333333333,4.6000000000000005,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0/results_2024-08-13T04-44-27.328884.json
Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,leaderboard_musr_murder_mysteries,0.568,0.5,13.59999999999999,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0/results_2024-08-13T04-49-26.292140.json
Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,leaderboard_musr_object_placements,0.3828125,0.2,22.851562499999996,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0/results_2024-08-13T04-49-26.292140.json
Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,leaderboard_musr_team_allocation,0.4,0.3333333333333333,10.000000000000005,real_attachments/C_efficiency_evolution/detailed_results/Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0/results_2024-08-13T04-49-26.292140.json
CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,leaderboard_musr_murder_mysteries,0.548,0.5,9.600000000000009,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T05-30-29.259046.json
CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,leaderboard_musr_object_placements,0.24609375,0.2,5.761718749999998,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T05-30-29.259046.json
CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,leaderboard_musr_team_allocation,0.484,0.3333333333333333,22.599999999999998,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T05-30-29.259046.json
CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,leaderboard_musr_murder_mysteries,0.524,0.5,4.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES/results_2024-10-29T15-00-49.989293.json
CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,leaderboard_musr_object_placements,0.25390625,0.2,6.738281249999998,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES/results_2024-10-29T15-00-49.989293.json
CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,leaderboard_musr_team_allocation,0.432,0.3333333333333333,14.799999999999999,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES/results_2024-10-29T15-00-49.989293.json
CombinHorizon/YiSM-blossom5.1-34B-SLERP,leaderboard_musr_murder_mysteries,0.556,0.5,11.20000000000001,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_YiSM-blossom5.1-34B-SLERP/results_2024-09-02T18-34-45.787681.json
CombinHorizon/YiSM-blossom5.1-34B-SLERP,leaderboard_musr_object_placements,0.33203125,0.2,16.503906249999996,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_YiSM-blossom5.1-34B-SLERP/results_2024-09-02T18-34-45.787681.json
CombinHorizon/YiSM-blossom5.1-34B-SLERP,leaderboard_musr_team_allocation,0.436,0.3333333333333333,15.4,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_YiSM-blossom5.1-34B-SLERP/results_2024-09-02T18-34-45.787681.json
CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,leaderboard_musr_murder_mysteries,0.56,0.5,12.00000000000001,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-07T17-16-26.181747.json
CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-07T17-16-26.181747.json
CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,leaderboard_musr_team_allocation,0.46,0.3333333333333333,19.000000000000004,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-07T17-16-26.181747.json
CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T06-29-43.941929.json
CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,leaderboard_musr_object_placements,0.24609375,0.2,5.761718749999998,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T06-29-43.941929.json
CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,leaderboard_musr_team_allocation,0.496,0.3333333333333333,24.4,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T06-29-43.941929.json
CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,leaderboard_musr_murder_mysteries,0.592,0.5,18.399999999999995,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-21T01-37-15.623991.json
CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-21T01-37-15.623991.json
CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,leaderboard_musr_team_allocation,0.46,0.3333333333333333,19.000000000000004,real_attachments/C_efficiency_evolution/detailed_results/CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-21T01-37-15.623991.json
ContactDoctor/Bio-Medical-3B-CoT-012025,leaderboard_musr_murder_mysteries,0.524,0.5,4.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-3B-CoT-012025/results_2025-01-15T09-22-59.977970.json
ContactDoctor/Bio-Medical-3B-CoT-012025,leaderboard_musr_object_placements,0.23828125,0.2,4.785156249999998,real_attachments/C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-3B-CoT-012025/results_2025-01-15T09-22-59.977970.json
ContactDoctor/Bio-Medical-3B-CoT-012025,leaderboard_musr_team_allocation,0.248,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-3B-CoT-012025/results_2025-01-15T09-22-59.977970.json
ContactDoctor/Bio-Medical-Llama-3-8B,leaderboard_musr_murder_mysteries,0.488,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-Llama-3-8B/results_2024-12-24T06-22-56.971273.json
ContactDoctor/Bio-Medical-Llama-3-8B,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-Llama-3-8B/results_2024-12-24T06-22-56.971273.json
ContactDoctor/Bio-Medical-Llama-3-8B,leaderboard_musr_team_allocation,0.324,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-Llama-3-8B/results_2024-12-24T06-22-56.971273.json
CoolSpring/Qwen2-0.5B-Abyme,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme/results_2024-09-06T09-06-54.964156.json
CoolSpring/Qwen2-0.5B-Abyme,leaderboard_musr_object_placements,0.22265625,0.2,2.8320312499999987,real_attachments/C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme/results_2024-09-06T09-06-54.964156.json
CoolSpring/Qwen2-0.5B-Abyme,leaderboard_musr_team_allocation,0.332,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme/results_2024-09-06T09-06-54.964156.json
CoolSpring/Qwen2-0.5B-Abyme-merge2,leaderboard_musr_murder_mysteries,0.532,0.5,6.400000000000006,real_attachments/C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme-merge2/results_2024-07-30T04-00-30.669462.json
